run_id;call_id;particle_idx;Kp;Ti;Td;pm_deg;gm_db;ms;wc;w180;V;time_simulated;time_cost;total_cost
0;6;10;8.038861713;8.18887983;2.093384998;85.80583676;inf;1.105334294;16.62751089;nan;0;1;11.88492267;11.88492267
0;6;11;9.034787648;8.356167113;0;36.43635471;inf;1.883053575;2.836399373;nan;0.296529874;0;nan;12965298736
0;6;12;2.975055016;8.803915217;2.167694475;100.2141097;inf;1.044772297;6.3180684;nan;0;1;8.696064866;8.696064866
0;6;13;10;10;8.255739861;57.26149397;inf;1.387625651;68.26311481;nan;0.080787446;0;nan;10807874463
0;6;14;10;7.725933517;0;34.38557094;inf;1.964442927;3.001743101;nan;0.325105647;0;nan;13251056467
0;6;15;4.282855898;7.444643261;0.132208131;66.78035632;inf;1.197218628;1.834017999;nan;0.02730609;0;nan;10273060905
0;6;16;7.935800288;8.822353741;6.323979114;67.75036498;inf;1.260626796;45.69732718;nan;0.023445868;0;nan;10234458685
0;6;17;9.676646189;10;0.537367448;89.10696545;inf;1.040210111;5.37091638;nan;0;1;0.909408515;0.909408515
0;6;18;2.687572806;3.64544161;7.19154042;84.87985446;inf;1.11703102;18.96405789;nan;0;1;29.25065465;29.25065465
0;6;19;10;10;5.013604743;67.71055764;inf;1.260758158;45.67439398;nan;0.023598499;0;nan;10235984990
0;6;20;6.44196373;0.482174215;0.057093131;9.182379645;inf;6.219039927;2.591192273;nan;0.783614899;0;nan;17836148989
0;6;21;0;7.517325063;0.03511623;nan;inf;1;nan;nan;2;0;nan;30000000000
0;6;22;3.452058384;6.83787544;2.034380915;98.47350824;inf;1.048490224;6.904058249;nan;0;1;7.196392963;7.196392963
0;6;23;6.725365693;5.677272025;5.298710888;74.39672635;inf;1.196743216;33.79840008;nan;0.004905731;0;nan;10049057306
0;6;24;10;10;0;34.95356006;inf;1.940958648;3.001130125;nan;0.317059649;0;nan;13170596486
0;6;25;5.998189647;10;0;45.62045408;inf;1.628998566;2.237323;nan;0.184680184;0;nan;11846801840
0;6;26;5.095204054;10;2.679019767;89.19794966;inf;1.087332113;13.50943101;nan;0;1;11.04493623;11.04493623
0;6;27;10;7.817957172;1.249136348;88.44838841;inf;1.08241703;12.43561595;nan;0;1;6.597229729;6.597229729
0;6;28;3.414189232;6.909051195;6.059510531;83.73104921;inf;1.124152643;20.26340955;nan;0;1;29.49295247;29.49295247
0;6;29;4.36757;9.398635322;10;70.6387474;inf;1.232254716;40.50684062;nan;0.013692664;0;nan;10136926641
0;6;30;6.951335445;10;0.647685525;93.53641931;inf;1.034532519;4.564145014;nan;0;1;3.015470767;3.015470767
0;6;31;7.138610878;10;1.801076447;89.21590646;inf;1.083537946;12.75594043;nan;0;1;7.248307663;7.248307663
